,text,location,interest
236,"Very first PD education center under NGO initiative in Malaysia. Hopefully it can increase the PD uptake subsequently.  Malaysia has ~ 50,000 patients on dialysis and only 10% of them are on PD.",,Education
237,The mixed KK Team 1 emerged State champion in the recently concluded Sabah Debate Language Competition involving 28 teams from across the State in the event hosted by the Penampang Education Department. https://t.co/FSjGjfkKHA,Sabah,Education
238,"Fly high, dream big and welcome to a future where the sky is the limit! Only in University College of Aviation Malaysia ✈️ Join us in this September intake!  💻 https://t.co/PPl3sUX93X #UniCAM #education #university #college https://t.co/d5pfUA78oY",,Education
239,Congratulations to @TaylorsCollege and the South Australian Certificate of Education (SACE) on 40 years of partnership in Malaysia!   The #SACE qualification is a highly sought-after pathway to university in Australia and some of the world's most prestigious institutions 🇲🇾🎓🇦🇺 https://t.co/K0JzmmNhkJ,,Education
240,One of the best places to get a quality education!   #fes #fes2023 #fesconsultants #Malaysia,,Education
241,"Sabah will get education, health autonomy under unity govt, says CM  #FMTNews #FMTEng https://t.co/Fw958FYi1T",Sabah,Education
242,"Elvis Achieved a Milestone! 🏆 Our SAAS products, Elvis Education ERP &amp  CRM, are now #CertifiedByMicrosoft! 🚀 Thank you for your support! 🙌 #Estrrado #MilestoneAchievement #ThankYou #BusinessSuccess #ElvisERP #ElvisCRM #Malaysia #SME #EducationERP https://t.co/ZtBhIDza1r",,Education
243,"@RolandRoesler I would say depends on countries and their philosophy of education. In Malaysia, not so. I was a high school teacher before pursuing a PhD. We don't deal with diversity and pluralistic society enough. It's more like creating a monolithic culture and society.",,Education
244,"3. If you have to migrate, consider a stable Muslim country eg Malaysia, Türkiye or Morocco.  Western living standards have decreased as has education &amp  free healthcare. Costs have skyrocketed.  Add to this rampant fitna &amp  suddenly the west isn’t the utopia it is perceived to be.",,Education
245,"20 July 2023:  H.E. Suzilah Mohd Sidek had an extensive discussions with Prof. Jaroslav Miller, Deputy Minister of Education, Youth and Sports of the Czech Republic 🇨🇿to explore the strengthening of education cooperation between Malaysia 🇲🇾– Czech Republic 🇨🇿. https://t.co/KTv6k4R0NL",,Education
246,"Busy schedule for the Education Advisor in Malaysia with his participation in CIELE at University Malaya, the Advancement of Language Competence at Universiti Putra Malaysia and a meeting with International Cultural Communication Center Malaysia (ICCCM), in Kuala Lumpur. https://t.co/o2q26bsemk",Kuala Lumpur,Education
247,"Sabah hopes to get autonomy for education, health soon — Hajiji — Bernama https://t.co/b3ecfp5YLz",Sabah,Education
248,"President @ArifAlvi has said Pakistan desires to further improve bilateral cooperation with #Malaysia  in the areas of trade, economy, education and culture @PresOfPakistan  https://t.co/yUq7UNDml1",,Education
249,"Wish to 🎓 study in Malaysia 🇲🇾 ✈️? Affordable, High Quality Education. Call 🤙 on 7666 377 377 for more info. #cnospl❤️ #careersnoptions #studyabroad #studyinmalaysia #apiit #apumalaysia #uonmalaysia #sunway #heriotwatt #admissions #overseaseducationconsultant https://t.co/B7NzyU8gNv",,Education
250,"Menteri Pertahanan, YB Dato’ Seri Utama @tokmatn9  telah menyempurnakan 25th Asean Regional Forum Heads of Defence Universities, Colleges and Institutions Meeting 2023 (ARF HDUCIM) bertemakan “Defence Education Diplomacy for Sustainable Peace and Security” hari ini.",,Education
251,"I'm reading a thread on further education in Malaysia and I find it rather lopsided because obviously, you will hire a person from a foreign university vs a local university but that's privilege right there, isn't it?",,Education
252,The Catholic University of America is unique as the national university of the Catholic Church and as the only higher education institution founded by the U.S. bishops #usa #uk #australia #canada #dubai #europe #france #gerogia #germany #ireland #malaysia #newzealand #singapore https://t.co/rXVbfvMbYf,,Education
253,"It's election season (again!), so my Malaysia Information Literacy Education (MILE) team has expanded our Are you Yang Bijak?"" browser game to help voters navigate bias, propaganda and misinformation during polls. Think voting's easy? Play the game! https://t.co/NQ7dyqy0Yg https://t.co/XDHUJmehAn""",,Education
254,Call for proposals are now open for a #research project titled ‘Assessment of #ASEAN #education market and policy’.   More info below! https://t.co/bOYUwOLVsw,,Education
255,"On a river cruise through Malacca, Malaysia, yesterday with a group of debate students.  Saw multiple families exploring churches, canals, and street markets together.  Lucky kids - travel is an amazing education. https://t.co/DmXDtiwnsZ",,Education
256,"Malaysia Information Literacy Education releases new character and storyline in its latest ‘Are you Yang Bijak?’ browser game, aimed at young voters who will head to the ballot boxes in the Aug 12 state polls. https://t.co/IXSLqF2Urm",,Education
257,"@HutchOfTheDead @ScottPalmer61 Yup. I can see what they’re saying too.   As a former colony we got some things from the Brits as did Malaysia and India, like government, education, English etc.   But it was in (involuntary) exchange for a lot more.",,Education
258,"2. It looks so simple. So ordinary and I love that. Bangtan reminding us there are just as human as the person you are. 💜  3. Dress code reminding me of physical education teachers in Malaysia (this is pretty much their uniform"") and my late dad was a PE teacher too. 💖""",,Education
259,Start your study journey with FES Higher Education Consultants in Malaysia!  Call/#WhatsApp: 03418454555  #fes #fesconsultants #studyabroad #Malaysia #StudyinMalaysia #education #consultants #studentvisa #career #internationaleducation #highereducation #bachelors #masters #study https://t.co/CQyFtm5hoi,,Education
260,"@narendramodi We can't feel proud until we eradicate reservation quota. Bringing EWS quota is a big ditch to tax payers. We need to pay huge tax, fees for the same school and same education.",,Education
261,"@DavidHundeyin With our population and multiple higher institutions plus Education budgets. Why do we need school cert president, ministers or governors. Minimum standard should be first degree/ HND in sciences. Not yoruba, hausa  or Arab. Dump the  quota routes.",,Education
262,"It should be mandatory to write the quota under which anyone has got education /job / promotion etc.  If children of IAS (quota) still need #reservations, it confirms that reservations are useless.   Otherwise, make cut offs same across all categories while keeping the quotas.",,Education
263,"Girl child education"" and all the quota for women in education is as result of them being denied education for centuries. Sacrificing a girl's education cos the husband will take care of her so she should learn how to be a wife and her brothers go to school instead.""",,Education
264,🚫 Govt denies MP quota revival for KVs admissions. Latest update: https://t.co/ilXwZuu1CR  #Education #Admissions https://t.co/zY0wZs2onT,,Education
265,"1) Fn of prosperous middle class able to fund foreign education enablng kids escape the competition + quota combo. 2) Work permits attached to most foreign degrees, an optionality to get a foreign passport over time.   Those who can, will. Those who cant, wont (or r suckers)...",,Education
266,"DAP and PH voters who are  Chinese, Indian &amp  Non Malay GOT CHEATED BY DAP &amp  PH PROMISES TO REMOVE BUMIPUTRA QUOTA IN EDUCATION.  VOTERS IN SELANGOR, PENANG AND NEGERI SEMBILAN MUST NEVER LET YOURSELF BE CHEATED BY DAP &amp  PH AGAIN.",Negeri Sembilan,Education
267,"@weechookeong @MNowNews DAP and PH voters who are  Chinese, Indian &amp  Non Malay GOT CHEATED BY DAP &amp  PH PROMISES TO REMOVE BUMIPUTRA QUOTA IN EDUCATION.  VOTERS IN SELANGOR, PENANG AND NEGERI SEMBILAN MUST NEVER LET YOURSELF BE CHEATED BY DAP &amp  PH AGAIN.",Negeri Sembilan,Education
268,"@jacksonhinklle Please explain how the white minority in SA is preventing liberation for a black majority that's been in power for 3 decades? With most land in SA owned by the state, and affirmative action / race quota laws limiting &amp  preventing the education &amp  employment of whites?",,Education
269,@ChidiOdinkalu @Bellomatawalle1 @GEJonathan @NigEducation @officialABAT How can this man possibly become a Minister? So this man governed a state for 8yrs? Quota system is a BIG problem. The constitution has to be amended so that people without post-secondary education are not allowed to hold elective positions in the country.,,Education
